05/10/2022 21:17:51,05/10/2022 21:17:46,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",0.6411876059506516,4.684467792510986

05/10/2022 21:20:43,33,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.373767375946045

05/10/2022 21:20:47,34,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,3.7836031913757324

05/10/2022 21:20:52,35,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.722630262374878

05/10/2022 21:20:57,36,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.7781078815460205

05/10/2022 21:21:03,37,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,5.599088430404663

05/10/2022 21:21:08,38,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.381941080093384

05/10/2022 21:21:13,39,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,3.983494281768799

05/10/2022 21:21:17,40,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.133835315704346

05/10/2022 21:21:22,41,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.554577589035034

05/10/2022 21:21:30,42,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,7.661051034927368

05/10/2022 21:21:35,43,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.65581202507019

05/10/2022 21:21:40,44,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.369696140289307

05/10/2022 21:21:45,45,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.872471809387207

